session_id,student_id,joined_at,left_at,engagement_level
Session_2,S293,2024-01-03 11:00:00,2024-01-03 11:18:00,low
Session_2,S295,2024-01-03 11:02:00,2024-01-03 12:17:00,high
Session_2,S298,2024-01-03 11:03:00,2024-01-03 12:07:00,high
Session_2,S299,2024-01-03 11:09:00,2024-01-03 12:05:00,medium
Session_2,S300,2024-01-03 11:06:00,2024-01-03 11:29:00,high
Session_3,S001,2024-01-28 09:00:00,2024-01-28 09:26:00,medium
Session_3,S003,2024-01-28 09:09:00,2024-01-28 09:20:00,medium
Session_3,S004,2024-01-28 09:02:00,2024-01-28 09:23:00,medium
Session_3,S005,2024-01-28 09:02:00,2024-01-28 10:08:00,high
Session_3,S006,2024-01-28 09:09:00,2024-01-28 10:31:00,high
Session_3,S007,2024-01-28 09:02:00,2024-01-28 10:31:00,high
Session_3,S009,2024-01-28 09:01:00,2024-01-28 09:48:00,medium
Session_3,S014,2024-01-28 09:05:00,2024-01-28 10:03:00,high
Session_3,S015,2024-01-28 09:09:00,2024-01-28 10:09:00,high
Session_3,S016,2024-01-28 09:09:00,2024-01-28 09:23:00,high
Session_3,S018,2024-01-28 09:00:00,2024-01-28 09:38:00,medium
Session_3,S019,2024-01-28 09:02:00,2024-01-28 09:26:00,medium
Session_3,S020,2024-01-28 09:00:00,2024-01-28 10:05:00,high
Session_3,S021,2024-01-28 09:05:00,2024-01-28 09:31:00,medium
Session_3,S022,2024-01-28 09:00:00,2024-01-28 10:08:00,high
Session_3,S023,2024-01-28 09:05:00,2024-01-28 10:33:00,high
Session_3,S027,2024-01-28 09:09:00,2024-01-28 09:39:00,high
Session_3,S028,2024-01-28 09:07:00,2024-01-28 09:02:00,medium
Session_3,S030,2024-01-28 09:05:00,2024-01-28 10:33:00,high
Session_3,S032,2024-01-28 09:01:00,2024-01-28 10:28:00,high
Session_3,S033,2024-01-28 09:00:00,2024-01-28 10:11:00,high
Session_3,S035,2024-01-28 09:07:00,2024-01-28 09:22:00,low
Session_3,S038,2024-01-28 09:07:00,2024-01-28 10:05:00,high
Session_3,S040,2024-01-28 09:02:00,2024-01-28 09:44:00,medium
Session_3,S041,2024-01-28 09:02:00,2024-01-28 10:11:00,high
Session_3,S043,2024-01-28 09:00:00,2024-01-28 09:48:00,high
Session_3,S044,2024-01-28 09:05:00,2024-01-28 09:10:00,low
Session_3,S045,2024-01-28 09:01:00,2024-01-28 10:13:00,high
Session_3,S046,2024-01-28 09:05:00,2024-01-28 09:41:00,medium
Session_3,S047,2024-01-28 09:01:00,2024-01-28 09:21:00,medium
Session_3,S048,2024-01-28 09:05:00,2024-01-28 09:18:00,medium
Session_3,S049,2024-01-28 09:06:00,2024-01-28 09:47:00,medium
Session_3,S050,2024-01-28 09:05:00,2024-01-28 09:59:00,high
Session_3,S052,2024-01-28 09:06:00,2024-01-28 09:46:00,medium
Session_3,S055,2024-01-28 09:07:00,2024-01-28 10:06:00,medium
Session_3,S057,2024-01-28 09:08:00,2024-01-28 10:32:00,high
Session_3,S058,2024-01-28 09:01:00,2024-01-28 09:31:00,high
Session_3,S059,2024-01-28 09:09:00,2024-01-28 10:28:00,high
Session_3,S062,2024-01-28 09:02:00,2024-01-28 09:51:00,high
Session_3,S063,2024-01-28 09:09:00,2024-01-28 09:21:00,low
Session_3,S065,2024-01-28 09:04:00,2024-01-28 09:56:00,high
Session_3,S066,2024-01-28 09:07:00,2024-01-28 09:44:00,medium
Session_3,S067,2024-01-28 09:01:00,2024-01-28 09:52:00,high
Session_3,S069,2024-01-28 09:07:00,2024-01-28 10:29:00,high
Session_3,S070,2024-01-28 09:07:00,2024-01-28 09:16:00,low
Session_3,S072,2024-01-28 09:05:00,2024-01-28 10:08:00,high
Session_3,S073,2024-01-28 09:06:00,2024-01-28 10:06:00,high
Session_3,S075,2024-01-28 09:01:00,2024-01-28 09:24:00,medium
Session_3,S078,2024-01-28 09:04:00,2024-01-28 09:25:00,high
Session_3,S080,2024-01-28 09:04:00,2024-01-28 10:23:00,high
Session_3,S083,2024-01-28 09:02:00,2024-01-28 09:32:00,medium
Session_3,S084,2024-01-28 09:08:00,2024-01-28 10:13:00,high
Session_3,S087,2024-01-28 09:04:00,2024-01-28 09:51:00,medium
Session_3,S088,2024-01-28 09:04:00,2024-01-28 09:58:00,medium
Session_3,S090,2024-01-28 09:09:00,2024-01-28 09:39:00,medium
Session_3,S091,2024-01-28 09:05:00,2024-01-28 10:06:00,high
Session_3,S092,2024-01-28 09:02:00,2024-01-28 09:54:00,medium
Session_3,S094,2024-01-28 09:07:00,2024-01-28 09:54:00,medium
Session_3,S095,2024-01-28 09:03:00,2024-01-28 09:23:00,medium
Session_3,S096,2024-01-28 09:02:00,2024-01-28 09:25:00,medium
Session_3,S097,2024-01-28 09:04:00,2024-01-28 09:58:00,medium
Session_3,S098,2024-01-28 09:03:00,2024-01-28 09:36:00,medium
Session_3,S099,2024-01-28 09:08:00,2024-01-28 10:00:00,high
Session_3,S100,2024-01-28 09:05:00,2024-01-28 10:16:00,high
Session_3,S101,2024-01-28 09:07:00,2024-01-28 10:29:00,high
Session_3,S102,2024-01-28 09:02:00,2024-01-28 09:40:00,medium
Session_3,S103,2024-01-28 09:03:00,2024-01-28 09:47:00,medium
Session_3,S104,2024-01-28 09:05:00,2024-01-28 09:47:00,medium
Session_3,S109,2024-01-28 09:06:00,2024-01-28 10:04:00,high
Session_3,S110,2024-01-28 09:06:00,2024-01-28 10:09:00,high
Session_3,S111,2024-01-28 09:05:00,2024-01-28 09:36:00,high
Session_3,S112,2024-01-28 09:07:00,2024-01-28 10:16:00,high
Session_3,S113,2024-01-28 09:08:00,2024-01-28 09:26:00,low
Session_3,S114,2024-01-28 09:03:00,2024-01-28 09:15:00,low
Session_3,S115,2024-01-28 09:05:00,2024-01-28 09:40:00,medium
Session_3,S117,2024-01-28 09:02:00,2024-01-28 09:17:00,low
Session_3,S118,2024-01-28 09:04:00,2024-01-28 09:53:00,high
Session_3,S119,2024-01-28 09:00:00,2024-01-28 09:13:00,low
Session_3,S123,2024-01-28 09:06:00,2024-01-28 10:05:00,medium
Session_3,S124,2024-01-28 09:08:00,2024-01-28 10:11:00,high
Session_3,S125,2024-01-28 09:07:00,2024-01-28 10:12:00,high
Session_3,S126,2024-01-28 09:02:00,2024-01-28 08:57:00,medium
Session_3,S127,2024-01-28 09:03:00,2024-01-28 09:19:00,low
Session_3,S132,2024-01-28 09:06:00,2024-01-28 09:38:00,high
Session_3,S133,2024-01-28 09:05:00,2024-01-28 10:15:00,high
Session_3,S134,2024-01-28 09:09:00,2024-01-28 09:29:00,medium
Session_3,S137,2024-01-28 09:03:00,2024-01-28 09:35:00,medium
Session_3,S139,2024-01-28 09:07:00,2024-01-28 09:46:00,medium
Session_3,S142,2024-01-28 09:09:00,2024-01-28 09:44:00,high
Session_3,S144,2024-01-28 09:00:00,2024-01-28 09:43:00,medium
Session_3,S145,2024-01-28 09:06:00,2024-01-28 09:54:00,high
Session_3,S146,2024-01-28 09:00:00,2024-01-28 10:24:00,high
Session_3,S147,2024-01-28 09:07:00,2024-01-28 09:38:00,medium
Session_3,S148,2024-01-28 09:09:00,2024-01-28 10:07:00,medium
Session_3,S149,2024-01-28 09:08:00,2024-01-28 09:49:00,high
Session_3,S150,2024-01-28 09:00:00,2024-01-28 10:04:00,high
Session_3,S151,2024-01-28 09:00:00,2024-01-28 09:08:00,low
Session_3,S152,2024-01-28 09:07:00,2024-01-28 10:11:00,high
Session_3,S153,2024-01-28 09:02:00,2024-01-28 10:01:00,high
Session_3,S154,2024-01-28 09:08:00,2024-01-28 09:37:00,medium
Session_3,S156,2024-01-28 09:01:00,2024-01-28 09:54:00,high
Session_3,S159,2024-01-28 09:01:00,2024-01-28 09:38:00,high
Session_3,S160,2024-01-28 09:00:00,2024-01-28 09:31:00,medium
Session_3,S161,2024-01-28 09:09:00,2024-01-28 10:05:00,medium
Session_3,S162,2024-01-28 09:08:00,2024-01-28 09:50:00,medium
Session_3,S163,2024-01-28 09:04:00,2024-01-28 09:41:00,medium
Session_3,S164,2024-01-28 09:08:00,2024-01-28 10:05:00,medium
Session_3,S165,2024-01-28 09:01:00,2024-01-28 10:17:00,high
Session_3,S168,2024-01-28 09:07:00,2024-01-28 10:02:00,high
Session_3,S169,2024-01-28 09:08:00,2024-01-28 10:28:00,high
Session_3,S170,2024-01-28 09:01:00,2024-01-28 09:48:00,medium
Session_3,S171,2024-01-28 09:07:00,2024-01-28 09:27:00,medium
Session_3,S172,2024-01-28 09:09:00,2024-01-28 10:11:00,high
Session_3,S173,2024-01-28 09:00:00,2024-01-28 09:57:00,medium
Session_3,S174,2024-01-28 09:03:00,2024-01-28 09:59:00,high
Session_3,S175,2024-01-28 09:00:00,2024-01-28 09:24:00,medium
Session_3,S177,2024-01-28 09:03:00,2024-01-28 09:17:00,medium
Session_3,S178,2024-01-28 09:09:00,2024-01-28 09:34:00,medium
Session_3,S180,2024-01-28 09:04:00,2024-01-28 10:25:00,high
Session_3,S181,2024-01-28 09:06:00,2024-01-28 09:31:00,medium
Session_3,S182,2024-01-28 09:00:00,2024-01-28 10:13:00,high
Session_3,S185,2024-01-28 09:05:00,2024-01-28 09:53:00,high
Session_3,S186,2024-01-28 09:01:00,2024-01-28 09:42:00,medium
Session_3,S188,2024-01-28 09:01:00,2024-01-28 09:52:00,medium
Session_3,S189,2024-01-28 09:04:00,2024-01-28 09:44:00,medium
Session_3,S190,2024-01-28 09:02:00,2024-01-28 09:47:00,high
Session_3,S191,2024-01-28 09:02:00,2024-01-28 09:59:00,high
Session_3,S197,2024-01-28 09:09:00,2024-01-28 09:47:00,medium
Session_3,S199,2024-01-28 09:00:00,2024-01-28 09:09:00,low
Session_3,S200,2024-01-28 09:04:00,2024-01-28 09:57:00,medium
Session_3,S201,2024-01-28 09:05:00,2024-01-28 09:45:00,medium
Session_3,S202,2024-01-28 09:04:00,2024-01-28 10:05:00,high
Session_3,S203,2024-01-28 09:09:00,2024-01-28 10:05:00,high
Session_3,S205,2024-01-28 09:03:00,2024-01-28 09:54:00,medium
Session_3,S206,2024-01-28 09:03:00,2024-01-28 10:25:00,high
Session_3,S207,2024-01-28 09:06:00,2024-01-28 10:05:00,high
Session_3,S209,2024-01-28 09:00:00,2024-01-28 09:58:00,high
Session_3,S210,2024-01-28 09:03:00,2024-01-28 09:54:00,high
Session_3,S211,2024-01-28 09:08:00,2024-01-28 09:35:00,medium
Session_3,S212,2024-01-28 09:00:00,2024-01-28 09:52:00,medium
Session_3,S213,2024-01-28 09:05:00,2024-01-28 09:27:00,medium
Session_3,S214,2024-01-28 09:06:00,2024-01-28 10:06:00,high
Session_3,S216,2024-01-28 09:02:00,2024-01-28 09:56:00,high
Session_3,S217,2024-01-28 09:01:00,2024-01-28 09:44:00,medium
Session_3,S218,2024-01-28 09:02:00,2024-01-28 09:40:00,medium
Session_3,S220,2024-01-28 09:06:00,2024-01-28 09:13:00,low
Session_3,S223,2024-01-28 09:07:00,2024-01-28 09:59:00,high
Session_3,S225,2024-01-28 09:03:00,2024-01-28 10:22:00,high
Session_3,S226,2024-01-28 09:08:00,2024-01-28 09:44:00,high
Session_3,S228,2024-01-28 09:02:00,2024-01-28 09:29:00,medium
Session_3,S231,2024-01-28 09:02:00,2024-01-28 09:59:00,medium
Session_3,S232,2024-01-28 09:06:00,2024-01-28 09:59:00,medium
Session_3,S234,2024-01-28 09:01:00,2024-01-28 09:46:00,medium
Session_3,S235,2024-01-28 09:01:00,2024-01-28 10:24:00,high
Session_3,S236,2024-01-28 09:07:00,2024-01-28 09:31:00,medium
Session_3,S237,2024-01-28 09:00:00,2024-01-28 10:25:00,high
Session_3,S238,2024-01-28 09:02:00,2024-01-28 10:05:00,high
Session_3,S239,2024-01-28 09:00:00,2024-01-28 09:42:00,medium
Session_3,S240,2024-01-28 09:03:00,2024-01-28 09:55:00,high
Session_3,S244,2024-01-28 09:04:00,2024-01-28 09:47:00,medium
Session_3,S245,2024-01-28 09:03:00,2024-01-28 10:00:00,high
Session_3,S247,2024-01-28 09:01:00,2024-01-28 09:38:00,medium
Session_3,S249,2024-01-28 09:00:00,2024-01-28 09:19:00,low
Session_3,S250,2024-01-28 09:09:00,2024-01-28 09:31:00,low
Session_3,S251,2024-01-28 09:06:00,2024-01-28 10:14:00,high
Session_3,S252,2024-01-28 09:04:00,2024-01-28 09:52:00,medium
Session_3,S254,2024-01-28 09:08:00,2024-01-28 09:54:00,medium
Session_3,S255,2024-01-28 09:01:00,2024-01-28 10:00:00,high
Session_3,S256,2024-01-28 09:05:00,2024-01-28 09:36:00,medium
Session_3,S257,2024-01-28 09:06:00,2024-01-28 09:11:00,low
Session_3,S260,2024-01-28 09:04:00,2024-01-28 10:09:00,high
Session_3,S261,2024-01-28 09:07:00,2024-01-28 09:37:00,medium
Session_3,S263,2024-01-28 09:04:00,2024-01-28 10:08:00,high
Session_3,S265,2024-01-28 09:04:00,2024-01-28 09:24:00,low
Session_3,S267,2024-01-28 09:01:00,2024-01-28 09:34:00,medium
Session_3,S268,2024-01-28 09:06:00,2024-01-28 09:38:00,medium
Session_3,S270,2024-01-28 09:08:00,2024-01-28 10:01:00,high
Session_3,S275,2024-01-28 09:08:00,2024-01-28 09:51:00,medium
Session_3,S276,2024-01-28 09:02:00,2024-01-28 09:49:00,medium
Session_3,S277,2024-01-28 09:07:00,2024-01-28 09:27:00,medium
Session_3,S278,2024-01-28 09:02:00,2024-01-28 09:13:00,medium
Session_3,S279,2024-01-28 09:04:00,2024-01-28 09:17:00,medium
Session_3,S280,2024-01-28 09:05:00,2024-01-28 09:41:00,medium
Session_3,S282,2024-01-28 09:05:00,2024-01-28 09:41:00,medium
Session_3,S283,2024-01-28 09:08:00,2024-01-28 09:33:00,medium
Session_3,S284,2024-01-28 09:06:00,2024-01-28 10:18:00,high
Session_3,S285,2024-01-28 09:09:00,2024-01-28 09:40:00,medium
Session_3,S286,2024-01-28 09:08:00,2024-01-28 10:26:00,high
Session_3,S287,2024-01-28 09:04:00,2024-01-28 09:48:00,medium
Session_3,S288,2024-01-28 09:03:00,2024-01-28 09:16:00,medium
Session_3,S289,2024-01-28 09:06:00,2024-01-28 10:26:00,high
Session_3,S290,2024-01-28 09:07:00,2024-01-28 09:59:00,medium
Session_3,S291,2024-01-28 09:05:00,2024-01-28 09:53:00,high
Session_3,S292,2024-01-28 09:01:00,2024-01-28 10:19:00,high
Session_3,S294,2024-01-28 09:09:00,2024-01-28 09:32:00,medium
Session_3,S298,2024-01-28 09:05:00,2024-01-28 10:30:00,high
Session_3,S300,2024-01-28 09:08:00,2024-01-28 10:18:00,high
Session_4,S001,2024-01-27 14:04:00,2024-01-27 14:31:00,medium
Session_4,S004,2024-01-27 14:00:00,2024-01-27 14:57:00,medium
Session_4,S005,2024-01-27 14:08:00,2024-01-27 15:18:00,high
Session_4,S006,2024-01-27 14:03:00,2024-01-27 15:28:00,high
Session_4,S007,2024-01-27 14:01:00,2024-01-27 15:23:00,high
Session_4,S008,2024-01-27 14:09:00,2024-01-27 14:16:00,low
Session_4,S010,2024-01-27 14:09:00,2024-01-27 14:41:00,medium
Session_4,S011,2024-01-27 14:05:00,,high
Session_4,S014,2024-01-27 14:01:00,2024-01-27 14:56:00,high
Session_4,S015,2024-01-27 14:08:00,2024-01-27 15:08:00,high
Session_4,S016,2024-01-27 14:07:00,2024-01-27 15:17:00,high
Session_4,S017,2024-01-27 14:04:00,2024-01-27 14:48:00,medium
Session_4,S018,2024-01-27 14:05:00,2024-01-27 14:42:00,medium
Session_4,S019,2024-01-27 14:02:00,,medium
Session_4,S022,2024-01-27 14:01:00,2024-01-27 15:19:00,high
Session_4,S023,2024-01-27 14:07:00,2024-01-27 15:21:00,high
Session_4,S024,2024-01-27 14:00:00,2024-01-27 14:58:00,medium
Session_4,S027,2024-01-27 14:08:00,2024-01-27 14:43:00,high
Session_4,S029,2024-01-27 14:04:00,2024-01-27 14:47:00,medium
Session_4,S030,2024-01-27 14:06:00,2024-01-27 14:58:00,high
Session_4,S031,2024-01-27 14:08:00,2024-01-27 14:56:00,medium
Session_4,S032,2024-01-27 14:09:00,2024-01-27 15:29:00,high
Session_4,S033,2024-01-27 14:01:00,2024-01-27 14:28:00,high
Session_4,S039,2024-01-27 14:00:00,2024-01-27 14:37:00,medium
Session_4,S040,2024-01-27 14:04:00,,medium
Session_4,S041,2024-01-27 14:00:00,2024-01-27 15:10:00,high
Session_4,S042,2024-01-27 14:09:00,2024-01-27 14:39:00,medium
Session_4,S043,2024-01-27 14:00:00,2024-01-27 15:01:00,high
Session_4,S045,2024-01-27 14:03:00,2024-01-27 14:52:00,high
Session_4,S046,2024-01-27 14:04:00,2024-01-27 14:58:00,medium
Session_4,S048,2024-01-27 14:06:00,2024-01-27 14:32:00,medium
Session_4,S049,2024-01-27 14:03:00,2024-01-27 14:45:00,medium
Session_4,S050,2024-01-27 14:03:00,2024-01-27 15:32:00,high
Session_4,S051,2024-01-27 14:02:00,2024-01-27 14:22:00,low
Session_4,S052,2024-01-27 14:08:00,2024-01-27 14:39:00,medium
Session_4,S057,2024-01-27 14:01:00,2024-01-27 15:14:00,high
Session_4,S058,2024-01-27 14:02:00,2024-01-27 15:20:00,high
Session_4,S059,2024-01-27 14:07:00,2024-01-27 15:14:00,high
Session_4,S060,2024-01-27 14:04:00,2024-01-27 14:21:00,medium
Session_4,S061,2024-01-27 14:05:00,2024-01-27 14:45:00,medium
Session_4,S062,2024-01-27 14:02:00,2024-01-27 15:08:00,high
Session_4,S064,2024-01-27 14:03:00,2024-01-27 14:27:00,medium
Session_4,S065,2024-01-27 14:04:00,2024-01-27 15:13:00,high
Session_4,S066,2024-01-27 14:08:00,2024-01-27 15:03:00,medium
Session_4,S067,2024-01-27 14:04:00,2024-01-27 15:09:00,high
Session_4,S069,2024-01-27 14:09:00,2024-01-27 14:31:00,high
Session_4,S071,2024-01-27 14:09:00,2024-01-27 14:50:00,medium
Session_4,S072,2024-01-27 14:03:00,2024-01-27 15:12:00,high
Session_4,S073,2024-01-27 14:00:00,2024-01-27 14:45:00,high
Session_4,S074,2024-01-27 14:00:00,2024-01-27 14:13:00,low
Session_4,S075,2024-01-27 14:06:00,2024-01-27 14:31:00,medium
Session_4,S078,2024-01-27 14:00:00,2024-01-27 15:18:00,high
Session_4,S079,2024-01-27 14:05:00,2024-01-27 14:30:00,medium
Session_4,S080,2024-01-27 14:00:00,2024-01-27 14:56:00,high
Session_4,S082,2024-01-27 14:00:00,2024-01-27 14:22:00,medium
Session_4,S083,2024-01-27 14:03:00,2024-01-27 14:25:00,medium
Session_4,S084,2024-01-27 14:09:00,2024-01-27 15:26:00,high
Session_4,S085,2024-01-27 14:03:00,2024-01-27 14:46:00,medium
Session_4,S087,2024-01-27 14:00:00,2024-01-27 14:29:00,medium
Session_4,S090,2024-01-27 14:02:00,2024-01-27 14:40:00,medium
Session_4,S091,2024-01-27 14:09:00,2024-01-27 15:18:00,high
Session_4,S092,2024-01-27 14:06:00,2024-01-27 14:27:00,medium
Session_4,S095,2024-01-27 14:07:00,2024-01-27 14:29:00,medium
Session_4,S098,2024-01-27 14:07:00,2024-01-27 14:59:00,medium
Session_4,S099,2024-01-27 14:04:00,2024-01-27 15:15:00,high
Session_4,S101,2024-01-27 14:04:00,2024-01-27 15:21:00,high
Session_4,S102,2024-01-27 14:02:00,2024-01-27 14:43:00,medium
Session_4,S103,2024-01-27 14:06:00,2024-01-27 14:29:00,medium
Session_4,S106,2024-01-27 14:06:00,2024-01-27 15:09:00,high
Session_4,S109,2024-01-27 14:09:00,2024-01-27 15:34:00,high
Session_4,S110,2024-01-27 14:09:00,2024-01-27 15:10:00,high
Session_4,S111,2024-01-27 14:08:00,,high
Session_4,S112,2024-01-27 14:00:00,2024-01-27 15:11:00,high
Session_4,S113,2024-01-27 14:02:00,2024-01-27 14:16:00,low
Session_4,S118,2024-01-27 14:06:00,2024-01-27 15:29:00,high
Session_4,S120,2024-01-27 14:08:00,2024-01-27 14:47:00,medium
Session_4,S123,2024-01-27 14:01:00,2024-01-27 14:42:00,medium
Session_4,S124,2024-01-27 14:09:00,2024-01-27 15:02:00,high
Session_4,S125,2024-01-27 14:08:00,2024-01-27 15:28:00,high
Session_4,S126,2024-01-27 14:03:00,2024-01-27 14:23:00,medium
Session_4,S129,2024-01-27 14:02:00,2024-01-27 15:07:00,high
Session_4,S130,2024-01-27 14:01:00,2024-01-27 14:50:00,medium
Session_4,S131,2024-01-27 14:00:00,2024-01-27 14:23:00,medium
Session_4,S132,2024-01-27 14:02:00,2024-01-27 14:47:00,high
Session_4,S133,2024-01-27 14:09:00,2024-01-27 15:25:00,high
Session_4,S135,2024-01-27 14:01:00,2024-01-27 14:14:00,low
Session_4,S137,2024-01-27 14:03:00,2024-01-27 14:51:00,medium
Session_4,S138,2024-01-27 14:02:00,2024-01-27 14:49:00,medium
Session_4,S140,2024-01-27 14:03:00,2024-01-27 14:09:00,low
Session_4,S142,2024-01-27 14:00:00,2024-01-27 14:32:00,high
Session_4,S143,2024-01-27 14:01:00,2024-01-27 14:23:00,medium
Session_4,S144,2024-01-27 14:01:00,2024-01-27 14:50:00,medium
Session_4,S145,2024-01-27 14:05:00,2024-01-27 15:08:00,high
Session_4,S146,2024-01-27 14:07:00,2024-01-27 14:54:00,high
Session_4,S149,2024-01-27 14:02:00,2024-01-27 15:28:00,high
Session_4,S150,2024-01-27 14:08:00,2024-01-27 15:31:00,high
Session_4,S152,2024-01-27 14:08:00,2024-01-27 15:10:00,high
Session_4,S153,2024-01-27 14:09:00,2024-01-27 15:36:00,high
Session_4,S156,2024-01-27 14:04:00,2024-01-27 14:41:00,high
Session_4,S157,2024-01-27 14:09:00,2024-01-27 14:41:00,medium
Session_4,S158,2024-01-27 14:05:00,2024-01-27 14:48:00,medium
Session_4,S159,2024-01-27 14:06:00,2024-01-27 14:53:00,high
Session_4,S161,2024-01-27 14:05:00,2024-01-27 14:45:00,medium
Session_4,S162,2024-01-27 14:09:00,2024-01-27 14:56:00,medium
Session_4,S165,2024-01-27 14:02:00,2024-01-27 14:50:00,high
Session_4,S167,2024-01-27 14:07:00,2024-01-27 14:49:00,medium
Session_4,S168,2024-01-27 14:09:00,2024-01-27 15:17:00,high
Session_4,S169,2024-01-27 14:06:00,2024-01-27 15:22:00,high
Session_4,S171,2024-01-27 14:09:00,2024-01-27 15:07:00,medium
Session_4,S172,2024-01-27 14:08:00,2024-01-27 14:58:00,high
Session_4,S173,2024-01-27 14:05:00,2024-01-27 14:29:00,medium
Session_4,S174,2024-01-27 14:06:00,2024-01-27 15:06:00,high
Session_4,S175,2024-01-27 14:05:00,2024-01-27 14:33:00,medium
Session_4,S176,2024-01-27 14:03:00,2024-01-27 15:10:00,high
Session_4,S180,2024-01-27 14:05:00,2024-01-27 15:22:00,high
Session_4,S181,2024-01-27 14:09:00,2024-01-27 14:42:00,medium
Session_4,S182,2024-01-27 14:02:00,2024-01-27 13:57:00,high
Session_4,S183,2024-01-27 14:06:00,2024-01-27 14:25:00,low
Session_4,S184,2024-01-27 14:07:00,2024-01-27 14:19:00,low
Session_4,S185,2024-01-27 14:00:00,2024-01-27 15:17:00,high
Session_4,S188,2024-01-27 14:01:00,2024-01-27 14:54:00,medium
Session_4,S190,2024-01-27 14:00:00,2024-01-27 15:13:00,high
Session_4,S193,2024-01-27 14:09:00,2024-01-27 14:30:00,low
Session_4,S200,2024-01-27 14:04:00,2024-01-27 14:55:00,medium
Session_4,S202,2024-01-27 14:08:00,2024-01-27 14:53:00,high
Session_4,S203,2024-01-27 14:08:00,2024-01-27 15:36:00,high
Session_4,S205,2024-01-27 14:02:00,2024-01-27 14:40:00,medium
Session_4,S206,2024-01-27 14:02:00,2024-01-27 14:27:00,high
Session_4,S207,2024-01-27 14:02:00,2024-01-27 14:31:00,high
Session_4,S208,2024-01-27 14:08:00,2024-01-27 15:07:00,medium
Session_4,S209,2024-01-27 14:08:00,2024-01-27 15:37:00,high
Session_4,S210,2024-01-27 14:05:00,2024-01-27 15:04:00,high
Session_4,S212,2024-01-27 14:02:00,2024-01-27 14:24:00,medium
Session_4,S214,2024-01-27 14:03:00,2024-01-27 14:58:00,high
Session_4,S216,2024-01-27 14:01:00,2024-01-27 14:33:00,high
Session_4,S218,2024-01-27 14:08:00,2024-01-27 15:03:00,medium
Session_4,S219,2024-01-27 14:04:00,2024-01-27 15:02:00,medium
Session_4,S221,2024-01-27 14:02:00,2024-01-27 14:50:00,medium
Session_4,S223,2024-01-27 14:05:00,2024-01-27 15:18:00,high
Session_4,S224,2024-01-27 14:02:00,2024-01-27 14:42:00,medium
Session_4,S225,2024-01-27 14:04:00,2024-01-27 15:10:00,high
Session_4,S226,2024-01-27 14:05:00,2024-01-27 15:05:00,high
Session_4,S228,2024-01-27 14:01:00,2024-01-27 14:50:00,medium
Session_4,S231,2024-01-27 14:09:00,2024-01-27 14:30:00,medium
Session_4,S232,2024-01-27 14:06:00,2024-01-27 14:43:00,medium
